37,39,39,31,29,24,20,23,21,27,22,21,21,27,29,25,19,18,16,19,15,11,16,23,30,18,17,18,21,28,26,25,21,21,14,17,20,30,26,24,19,20,17,35,27,23,25,22,29,28,27,26,19,23,24,27,27,32,29,33,23,31,25,27,26,28,29,27,32,25,24,27,28,33,27,29,18,14,12,15,9,15,10,13,18,18,17,14,23,21,26,19,15,15,13,13,17,16,17,16,
49,41,33,40,40,34,28,27,21,32,31,31,25,26,32,35,38,21,22,25,25,20,18,14,13,14,17,15,19,23,25,26,24,22,23,21,18,22,19,15,20,14,19,25,27,21,31,29,30,27,19,16,17,20,19,15,16,15,15,17,26,24,26,28,29,27,23,19,18,25,23,22,20,16,18,20,25,33,39,35,40,44,37,35,30,31,29,24,26,26,19,19,19,22,26,26,23,24,24,23,
45,38,36,22,27,23,22,22,23,19,19,21,27,28,23,22,20,21,26,28,32,37,33,29,21,24,25,27,28,24,26,16,15,15,19,22,23,20,23,26,27,24,19,27,30,30,37,35,31,26,28,25,28,24,19,17,21,22,21,20,22,19,20,20,14,16,23,28,31,24,29,31,29,29,34,23,24,25,21,21,23,23,24,28,30,29,28,23,17,19,22,26,24,27,28,22,35,32,31,29,
45,36,32,31,28,24,23,21,28,30,26,25,25,18,27,32,31,36,35,32,35,24,18,15,13,16,14,16,20,16,17,17,17,17,23,26,23,19,28,27,30,31,34,31,30,36,38,34,32,27,27,29,35,30,36,31,29,30,31,28,32,30,34,30,35,25,28,23,25,19,19,15,17,25,26,23,19,20,18,17,21,23,21,22,26,25,17,19,18,25,26,37,34,31,29,31,32,36,32,33,
44,39,42,42,39,44,38,37,34,25,32,25,24,23,30,30,33,40,38,40,31,27,22,26,23,26,29,25,21,15,20,23,24,27,31,31,36,32,25,29,31,33,22,21,23,19,15,18,20,21,27,35,25,23,20,19,22,26,34,26,22,20,19,24,22,23,26,29,26,23,25,28,25,29,28,28,24,23,21,21,22,23,23,30,22,22,23,23,31,26,22,19,20,22,24,14,10,15,18,22,
47,41,35,38,43,41,36,31,26,20,23,24,30,26,25,20,22,27,24,26,21,28,24,28,35,35,37,33,25,20,18,23,17,16,20,17,26,28,35,33,28,29,24,27,32,43,40,42,32,31,31,25,17,19,12,13,13,14,12,8,9,7,9,9,10,12,14,14,19,19,24,21,16,18,18,17,21,28,32,31,29,24,24,27,24,21,22,27,26,37,29,25,25,26,42,37,39,32,27,23,
36,35,36,30,31,27,21,18,19,21,21,15,14,16,12,9,14,22,20,20,25,28,25,32,27,27,29,31,31,35,30,33,34,38,33,28,29,27,24,20,24,20,20,18,21,25,31,26,29,37,44,38,31,37,29,33,34,33,33,24,26,22,29,33,31,28,21,22,26,23,25,25,29,30,33,31,33,30,30,28,32,32,47,46,37,28,30,29,36,35,34,33,30,29,21,25,30,37,35,31,
39,40,44,44,45,35,39,40,44,34,27,31,25,22,21,27,27,19,15,15,17,21,20,21,27,22,29,30,28,29,23,22,26,23,25,25,24,29,23,24,23,28,22,18,18,17,11,6,9,6,6,6,10,18,23,22,24,23,19,17,21,24,22,20,26,28,27,29,33,24,26,25,28,32,30,33,36,40,40,36,43,43,40,40,34,26,29,33,33,33,31,33,27,24,26,28,30,25,29,29,
38,32,26,28,36,30,30,24,23,27,29,23,26,27,27,31,30,32,33,29,28,33,30,36,33,27,28,23,25,27,23,15,20,22,22,18,18,18,25,39,28,19,25,20,24,28,21,21,27,20,23,17,17,17,17,16,19,22,22,16,22,23,27,33,24,27,29,24,25,24,31,24,34,28,17,15,21,17,21,20,19,19,21,21,18,23,23,34,38,30,31,31,26,28,25,24,21,24,22,15,
32,41,40,34,31,26,27,33,24,21,26,19,22,24,32,33,33,31,31,26,28,30,32,31,33,38,40,41,34,35,35,39,38,36,36,42,38,29,22,24,27,25,21,19,17,17,24,18,17,16,14,24,25,26,30,36,26,23,18,15,18,17,15,18,16,20,21,19,18,20,16,22,18,23,27,27,29,27,24,29,21,24,28,22,17,18,19,20,18,12,14,16,20,25,21,14,17,12,16,21,
35,27,26,32,26,32,23,24,26,29,36,41,35,41,36,37,31,31,42,30,40,36,33,36,37,36,28,35,35,29,27,32,29,34,32,34,29,29,35,33,34,33,29,22,20,23,26,23,21,18,17,17,14,15,20,19,22,22,26,26,23,23,27,24,24,21,25,32,35,25,26,29,23,17,20,23,26,23,22,24,22,28,20,18,27,29,30,29,30,31,38,34,26,25,24,26,28,26,24,27,
39,36,33,32,28,33,27,23,23,15,21,23,20,23,25,26,23,21,22,26,29,37,37,39,28,22,25,23,28,22,24,22,23,27,30,28,30,34,40,41,34,26,27,32,31,35,32,33,28,25,21,25,24,26,26,29,31,27,26,22,24,29,35,31,25,24,29,26,24,29,32,30,30,27,22,17,21,25,23,30,23,27,28,29,32,34,32,28,29,30,31,29,21,22,27,23,33,41,34,28,
34,38,23,34,35,32,30,35,30,29,35,35,32,31,31,24,24,19,15,13,18,17,20,19,23,28,38,34,25,29,19,25,30,32,40,39,38,29,27,29,31,33,27,28,28,25,29,26,26,21,31,27,25,24,29,27,29,32,29,33,34,32,30,38,34,37,46,39,40,35,33,37,42,35,28,25,17,18,15,13,20,20,26,29,35,36,30,26,30,30,29,23,24,32,26,23,31,27,29,27,
43,45,36,33,24,25,30,27,29,29,27,27,31,35,32,34,35,33,36,26,25,28,28,29,29,26,29,28,28,29,24,31,29,29,32,34,24,28,32,29,25,27,28,32,34,29,31,27,30,28,27,26,27,24,29,32,33,32,26,27,32,28,27,33,28,23,24,26,22,24,23,20,20,16,20,24,22,20,23,28,33,30,29,32,24,24,28,34,35,29,33,27,37,33,25,26,25,24,31,29,
49,44,41,42,32,32,29,29,26,29,32,33,28,23,19,19,19,20,21,24,22,21,18,13,19,17,15,17,18,14,18,18,12,14,18,13,16,17,21,18,15,22,18,23,18,13,12,13,16,25,26,27,32,27,32,32,31,24,24,21,27,22,24,20,22,24,25,22,20,23,25,27,25,29,33,31,34,32,28,28,27,23,20,14,20,20,17,20,19,17,16,19,20,22,23,19,11,10,15,16,
44,42,28,21,21,18,17,19,17,16,20,18,18,20,19,23,26,20,25,21,26,19,17,13,13,15,13,12,13,19,20,26,25,21,23,19,18,20,25,25,20,20,23,22,26,30,25,23,33,34,31,25,21,25,25,23,25,29,27,20,22,25,28,32,32,24,29,26,23,26,35,29,33,34,39,32,34,26,24,28,30,34,30,28,24,19,22,18,19,25,26,22,22,21,30,27,29,26,24,26,
32,35,34,39,43,42,37,34,38,25,21,17,15,21,16,11,10,9,10,15,13,19,25,28,31,40,31,26,31,33,30,31,19,20,23,21,21,20,17,18,18,21,18,21,15,19,24,31,39,39,37,39,39,33,30,34,32,25,26,31,26,27,31,36,33,29,29,30,29,28,23,32,33,37,26,21,18,19,21,18,20,17,13,14,18,17,18,21,20,23,29,18,23,21,16,16,24,28,28,25,
48,45,35,35,38,32,26,27,27,27,29,21,24,21,22,22,19,20,22,23,21,21,24,23,22,20,21,17,18,12,15,21,24,17,20,25,21,27,27,23,19,16,15,15,18,18,19,20,21,20,21,35,38,34,48,42,39,33,36,35,39,35,36,33,30,33,30,30,23,20,14,10,11,12,17,14,13,12,12,11,19,20,17,17,16,14,17,21,19,17,18,24,21,23,29,22,21,28,28,30,
42,43,39,39,33,30,21,22,17,16,17,14,11,15,19,17,21,27,33,38,38,25,35,40,37,41,30,36,29,23,16,16,24,21,25,34,33,35,33,30,25,30,28,35,38,36,33,28,27,30,31,26,28,26,21,21,21,20,16,16,19,24,25,24,29,28,26,23,25,28,22,23,24,20,22,26,26,29,31,33,32,37,29,31,26,36,33,36,37,22,25,29,37,41,40,29,23,21,17,21,
48,37,36,37,33,34,34,27,30,30,33,32,31,37,31,38,28,27,20,24,18,16,18,17,22,14,21,22,20,24,30,32,37,28,32,31,25,31,30,30,19,18,20,15,14,18,22,24,22,23,26,31,22,19,18,12,11,17,20,21,18,19,14,18,15,23,27,30,28,26,22,20,22,21,29,26,32,30,26,27,25,19,17,20,18,16,12,17,17,17,19,23,18,21,26,31,29,32,22,25,
36,36,35,31,29,32,26,23,18,21,17,20,25,22,16,15,19,15,17,21,19,22,22,18,22,30,22,27,30,31,32,26,16,16,15,15,24,27,29,27,27,27,30,29,31,37,31,33,31,27,25,20,24,28,35,38,27,28,24,17,24,30,30,24,28,30,28,31,29,29,26,26,31,25,34,44,41,41,38,35,38,37,36,37,32,30,28,18,13,14,14,16,13,7,11,12,15,18,19,17,
47,43,36,41,35,34,28,35,34,33,34,33,30,25,24,26,27,20,23,19,22,24,29,28,29,28,35,29,26,29,28,28,29,31,26,26,27,18,14,8,12,11,15,20,17,24,21,21,25,26,30,30,26,28,31,31,32,26,26,28,34,27,25,25,34,32,25,21,14,16,27,27,27,26,35,32,30,33,33,30,31,32,32,27,30,26,24,26,22,26,25,21,13,9,16,17,18,16,16,19,
48,40,40,45,38,41,36,29,28,23,23,23,21,20,17,15,19,24,24,23,25,33,35,31,24,29,22,24,19,20,21,19,20,23,29,24,26,24,27,32,32,36,32,30,29,30,30,31,33,33,29,31,33,24,27,28,25,18,17,17,17,12,14,19,23,23,17,20,23,22,24,22,27,31,37,40,36,37,29,35,34,31,28,23,23,20,19,20,21,20,15,17,17,19,30,30,25,30,27,27,
49,40,35,27,26,34,36,38,37,29,32,35,29,27,31,31,26,25,25,24,20,18,23,26,26,23,23,25,25,22,24,21,20,19,20,25,16,20,20,21,19,20,21,25,21,19,24,28,29,34,29,24,20,28,34,28,28,22,28,24,20,30,22,24,21,17,17,18,17,19,16,13,13,15,16,18,20,13,16,21,21,23,25,29,29,30,30,23,19,25,26,18,15,10,12,15,17,16,15,19,
48,35,31,34,34,34,33,32,23,20,25,28,19,17,19,16,14,15,21,26,29,27,23,24,38,31,29,21,25,27,20,20,24,34,32,31,36,35,27,29,27,35,25,24,27,25,25,24,23,22,29,31,30,32,24,22,21,18,16,17,20,20,21,19,19,17,19,21,21,34,31,35,35,36,35,30,30,31,33,26,28,24,22,22,21,23,22,26,28,29,31,36,31,33,31,25,26,22,21,17,
39,37,38,46,43,40,38,47,31,29,26,17,25,24,19,29,23,24,28,29,24,27,19,19,21,22,31,33,32,28,34,34,34,27,25,27,27,32,34,34,32,24,17,19,20,15,17,18,18,12,15,21,27,28,28,28,23,24,31,25,26,25,20,22,20,20,17,16,16,14,11,13,15,14,16,21,17,21,29,29,28,29,24,21,20,18,24,25,27,36,32,26,30,32,30,23,32,27,24,25,
53,38,31,28,30,33,34,31,33,33,32,35,32,29,34,34,27,31,27,25,28,25,27,30,30,38,35,38,34,37,33,31,31,18,19,16,17,24,26,30,32,26,22,23,22,26,22,31,26,22,23,23,27,27,27,29,26,30,33,35,29,25,23,21,24,29,25,29,34,32,33,33,29,24,26,25,30,37,33,24,26,25,27,27,29,26,29,24,23,27,31,34,30,33,29,30,31,36,32,29,
38,41,27,26,31,28,21,24,25,28,30,27,26,32,30,26,32,30,36,35,37,41,37,39,27,27,24,23,28,30,32,26,29,28,28,18,21,20,19,14,19,20,25,28,29,26,28,30,29,27,21,21,26,24,20,25,24,21,24,19,24,34,32,35,33,28,25,30,29,32,33,26,26,27,20,22,23,24,21,23,25,29,39,24,24,33,31,39,45,39,29,35,33,29,35,32,30,25,23,17,
45,41,39,34,29,26,25,33,30,25,30,25,21,16,11,13,15,13,15,15,18,20,23,20,23,17,18,21,21,28,19,14,10,18,20,33,24,24,27,18,18,20,19,21,15,14,19,15,20,24,23,22,19,22,26,23,26,31,27,29,33,32,29,32,26,24,26,26,30,34,34,29,32,31,17,24,22,25,31,34,39,38,33,37,41,45,37,29,23,21,20,16,14,13,14,16,15,14,10,11,
41,34,33,20,26,27,24,22,22,20,20,19,17,18,16,15,14,16,22,19,24,25,24,30,31,28,30,28,25,25,27,31,30,29,33,34,35,32,33,25,24,33,28,35,31,30,28,24,35,44,42,42,41,36,34,30,22,27,36,35,32,20,22,26,27,30,28,33,27,30,38,30,25,19,29,30,28,26,30,34,29,25,18,16,11,13,8,8,10,14,18,16,20,17,23,23,28,25,30,33,
37,34,34,26,29,30,34,42,33,29,22,19,21,25,28,32,32,21,24,23,21,30,28,35,27,24,26,27,31,23,26,23,25,25,30,32,33,32,23,27,24,26,29,23,23,21,17,25,31,32,30,34,32,36,38,30,20,21,24,19,20,24,25,30,33,29,25,26,29,34,32,28,24,24,30,28,27,28,31,30,29,27,24,27,26,25,21,29,24,28,33,35,32,27,24,23,26,24,24,20,
46,42,37,35,31,30,23,20,23,25,30,30,36,29,27,28,34,32,39,37,38,42,39,34,33,27,26,27,25,19,22,23,25,24,22,32,30,22,21,16,18,16,18,27,23,23,24,31,33,32,19,27,26,18,23,25,21,27,24,21,21,26,28,23,22,21,23,18,23,29,21,24,26,28,21,18,19,16,11,18,12,14,14,18,19,20,18,16,19,18,20,21,24,20,18,23,27,28,32,34,
40,31,36,37,28,37,36,36,42,36,33,34,35,33,33,37,32,30,24,24,31,33,25,28,24,23,22,20,22,25,31,34,25,22,25,30,35,34,30,31,31,31,37,37,35,34,31,26,29,28,28,28,25,22,22,25,27,29,25,24,26,31,31,31,26,27,26,36,41,40,33,31,27,25,30,23,33,36,37,31,30,30,31,40,37,31,35,26,29,30,24,28,24,19,20,25,28,29,25,25,
44,53,42,42,41,39,36,37,39,41,39,35,30,25,27,33,33,25,21,19,23,25,20,22,26,24,21,17,17,17,24,25,28,28,22,26,24,20,22,19,16,18,25,26,19,20,26,25,28,30,23,24,30,33,40,31,41,41,36,27,29,32,32,28,31,39,37,28,29,28,29,24,25,25,32,32,36,36,30,32,27,22,20,21,23,26,35,26,23,22,21,23,27,29,32,41,46,36,28,31,
36,31,26,19,17,19,25,23,22,29,27,29,30,23,18,16,16,11,10,17,19,25,34,32,28,25,23,21,20,20,26,19,22,24,23,16,13,14,18,11,10,11,9,11,14,14,17,18,20,22,24,25,27,26,35,38,33,32,40,36,37,29,27,26,34,33,36,21,21,18,20,24,23,25,23,24,21,21,18,23,21,24,22,21,17,19,25,27,26,27,25,27,24,29,29,23,24,25,25,23,
52,36,33,35,36,35,30,34,28,35,41,38,40,36,34,37,42,37,33,31,29,33,32,30,32,32,30,32,27,30,27,26,28,21,23,20,27,25,32,29,37,38,40,31,24,30,24,22,20,22,20,16,19,20,22,17,18,17,15,17,22,25,21,22,25,26,23,30,27,27,31,30,25,25,19,28,26,27,24,21,23,24,26,23,18,15,19,27,29,25,22,37,42,41,36,25,25,31,30,18,
49,49,42,45,29,32,33,35,27,31,28,28,28,33,25,24,27,30,28,29,33,32,33,36,28,29,20,18,24,22,29,28,24,27,31,31,30,25,30,33,26,28,27,29,27,25,21,17,22,28,27,20,26,32,34,34,36,27,32,31,24,16,24,32,27,31,35,34,33,29,31,29,20,23,22,28,27,24,30,32,24,27,26,32,33,33,29,23,25,25,29,26,25,29,30,20,18,16,20,26,
46,35,26,20,19,19,19,22,19,19,19,27,29,18,24,18,18,18,25,26,21,22,19,18,15,20,18,22,19,18,16,16,15,18,18,15,16,26,30,23,30,26,29,31,28,24,27,27,28,30,28,21,20,20,21,21,23,24,24,25,25,22,22,27,29,34,26,27,32,31,27,32,32,36,27,24,20,23,24,25,27,24,25,28,25,25,24,32,26,34,30,30,24,24,31,28,28,32,28,35,
41,45,41,30,38,33,31,29,28,26,21,18,24,32,24,27,22,29,34,29,27,28,31,36,42,38,30,34,34,38,35,35,30,31,37,40,36,44,48,44,40,33,32,30,33,35,32,19,15,22,27,25,27,29,29,34,26,22,24,29,28,28,27,36,36,30,28,27,31,25,30,22,19,27,22,27,27,21,22,18,18,22,20,29,28,28,32,31,30,36,27,28,27,37,38,35,40,40,39,43,
49,36,32,31,28,20,23,25,29,25,24,33,29,29,27,23,23,28,29,25,17,20,18,19,21,21,24,23,26,30,38,35,36,36,37,40,34,30,35,31,25,29,29,32,28,24,26,24,22,20,22,22,26,25,21,28,25,22,29,35,31,29,27,26,31,35,32,30,29,27,24,22,23,27,31,23,23,22,21,21,16,15,20,24,23,19,25,25,29,34,35,37,25,31,27,27,28,21,21,23,
50,43,40,30,29,33,33,29,26,21,26,29,32,29,22,18,17,13,14,15,16,18,23,22,24,19,19,21,24,28,27,34,44,38,41,32,29,27,29,35,34,30,27,19,19,16,13,8,11,9,5,4,3,4,6,6,13,14,14,10,15,10,14,16,19,19,21,17,27,27,25,40,41,37,29,29,23,35,39,40,30,22,23,21,21,27,34,29,28,30,35,34,34,42,41,33,29,35,29,34,
45,42,47,41,45,38,30,28,30,32,32,33,28,25,27,24,30,22,18,17,16,23,24,17,16,19,18,17,25,29,26,27,27,30,30,29,27,31,30,33,31,36,35,37,30,33,32,40,41,36,36,30,22,25,29,31,27,28,31,33,41,35,42,37,31,32,30,27,30,30,34,39,41,41,33,28,22,23,22,24,23,18,23,31,30,36,35,30,27,32,31,30,29,21,23,19,26,28,38,32,
31,25,21,24,30,29,38,34,29,23,21,28,27,23,18,24,33,26,29,28,23,24,21,20,16,18,16,15,14,13,12,14,10,14,14,17,13,15,18,18,17,15,15,17,21,16,17,16,20,16,14,16,22,22,28,27,29,31,29,31,28,30,32,29,32,27,29,30,21,26,24,23,20,28,25,22,25,25,23,24,27,25,30,26,25,32,32,29,27,29,27,28,27,22,24,31,33,25,23,27,
38,39,37,36,39,32,32,36,24,19,20,18,20,26,33,25,19,17,13,11,10,16,13,10,9,9,8,9,12,14,13,5,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,33,28,25,17,21,25,17,21,21,21,28,38,39,38,33,26,25,24,28,25,28,28,27,24,18,15,21,25,30,29,31,28,29,25,33,33,32,27,22,21,20,18,14,17,26,27,21,20,18,20,20,20,29,30,28,30,30,31,31,31,29,27,25,23,26,23,19,20,27,24,23,26,23,18,12,11,13,13,17,22,19,27,29,30,30,24,31,37,26,29,27,33,31,27,32,28,31,37,28,
36,31,26,33,33,30,37,31,29,26,28,34,32,27,29,24,16,17,11,12,15,18,8,11,11,12,14,13,14,19,23,26,18,16,19,21,13,19,24,27,34,37,31,31,32,31,27,28,27,18,18,17,21,23,29,31,36,30,29,29,33,39,31,31,35,33,29,25,29,25,21,19,19,19,17,18,19,30,31,25,22,25,23,19,20,27,28,28,31,27,28,24,29,26,28,33,31,33,32,31,
45,38,36,36,35,37,33,29,29,31,31,31,29,25,32,34,21,21,25,26,22,20,21,31,28,27,24,24,28,32,35,26,27,24,23,22,16,21,29,33,30,39,35,40,33,29,24,25,28,27,32,26,25,29,24,27,25,27,26,22,21,27,31,26,33,35,42,38,38,32,29,29,29,25,23,18,17,15,20,17,17,15,19,20,25,26,24,26,24,22,18,21,23,21,24,23,23,24,23,22,
33,30,28,26,32,32,30,31,41,42,37,32,32,26,22,20,18,25,22,28,31,33,30,24,35,29,30,35,38,33,30,28,28,30,34,35,37,42,36,32,31,35,26,23,23,31,30,26,22,23,29,21,24,28,33,37,27,27,30,26,30,23,18,15,15,10,14,20,22,33,35,32,25,34,34,27,25,32,31,31,27,23,18,17,20,19,20,22,25,29,25,20,16,17,20,26,28,29,30,31,
41,49,36,31,27,31,29,29,24,20,26,27,29,29,29,26,27,29,25,26,24,27,28,33,34,36,27,28,28,31,29,26,33,34,36,29,28,31,31,39,40,35,32,33,26,20,20,23,21,24,21,27,26,32,33,30,23,22,22,22,27,29,28,28,31,33,35,27,34,34,33,36,27,29,28,37,39,34,29,24,21,28,26,34,29,17,12,15,17,19,19,20,17,20,20,16,20,18,18,19,
46,36,29,31,30,33,25,27,21,21,24,29,25,31,38,45,37,34,30,21,27,31,37,33,26,26,23,22,19,19,19,17,16,18,25,23,28,30,29,27,26,22,19,25,27,26,20,21,20,23,23,26,22,23,20,22,21,24,20,18,20,26,22,26,22,19,15,14,16,16,18,22,19,24,27,29,22,25,28,25,21,24,27,30,26,23,21,15,12,7,13,10,11,10,11,10,8,11,20,18,
38,34,28,37,32,36,29,26,19,21,19,17,21,23,23,22,19,22,20,21,32,36,26,24,19,15,14,19,19,23,19,20,26,29,29,33,33,27,22,27,31,27,27,26,26,21,19,14,19,26,16,17,18,21,23,25,23,27,26,26,24,24,21,27,28,27,28,27,24,19,15,12,13,16,19,20,21,25,26,26,24,17,14,14,17,16,19,14,17,13,16,19,24,24,18,16,21,20,20,26,
