57,42,32,23,31,18,16,18,18,19,24,29,31,36,38,31,26,22,26,30,29,30,32,26,26,27,22,20,21,29,31,29,26,25,27,22,18,19,16,24,29,33,36,33,37,35,34,29,38,36,35,39,38,36,33,27,27,28,22,28,33,24,20,21,20,21,26,20,21,22,17,19,21,15,9,9,15,18,25,21,19,15,13,16,12,15,22,22,23,21,20,25,28,31,36,42,38,40,37,33
64,48,36,31,35,32,37,37,35,40,37,34,35,36,35,33,30,36,36,25,25,21,28,28,28,24,24,28,21,21,27,24,19,26,24,25,31,29,26,26,22,25,24,22,32,34,27,26,20,20,23,21,19,27,23,24,28,28,28,20,23,20,23,24,22,21,20,26,29,32,29,28,24,19,21,27,40,41,34,29,32,29,26,26,30,34,37,35,34,41,40,39,35,36,34,33,37,27,27,27
57,47,42,36,31,28,31,29,29,27,25,21,22,25,21,20,20,22,30,33,27,30,33,31,29,33,26,25,27,23,25,21,20,21,22,15,11,11,9,10,10,14,18,19,19,14,17,19,18,20,20,24,20,26,30,28,30,25,25,29,20,22,23,20,24,23,24,17,26,24,24,28,31,26,24,20,19,17,18,14,16,18,20,19,14,12,14,17,21,21,15,14,19,18,20,19,20,19,23,28
52,42,40,36,31,30,29,22,28,31,24,22,17,15,23,24,24,24,28,31,32,32,27,24,25,23,29,28,27,27,27,39,37,35,34,28,33,28,33,31,31,27,32,30,28,33,35,36,36,26,24,18,16,16,17,23,30,25,26,26,27,28,33,32,29,22,22,21,23,25,27,29,21,29,36,38,35,35,33,30,34,29,28,25,30,33,31,24,24,26,30,37,34,33,36,34,28,24,24,25
54,37,36,29,22,21,25,23,28,29,22,24,28,27,25,20,29,26,27,26,26,32,23,22,24,26,28,28,33,28,19,19,25,24,25,28,25,23,30,24,12,12,13,20,15,17,22,21,28,26,23,18,23,24,29,31,33,35,38,38,43,41,34,28,27,24,25,31,31,32,34,33,33,34,34,32,30,29,36,36,29,29,30,20,22,17,15,20,16,16,16,14,17,17,13,17,17,13,17,23
62,52,45,31,26,31,28,25,23,29,28,32,38,29,31,23,22,18,18,17,20,18,23,25,28,26,31,33,36,37,28,23,24,23,19,25,30,28,23,26,20,16,15,14,14,24,23,21,21,27,23,18,17,17,21,31,26,25,22,30,29,36,29,26,28,26,25,22,21,29,22,17,16,19,21,24,21,16,21,24,23,22,29,28,31,26,27,21,21,19,24,22,26,24,18,23,16,23,18,19
64,51,43,36,33,28,27,28,29,32,32,26,25,19,21,21,24,27,25,25,27,34,31,26,21,23,22,25,27,27,23,22,22,27,28,27,24,29,25,26,33,31,27,24,22,19,16,19,25,18,15,11,10,12,12,15,17,19,17,20,22,28,22,23,29,36,26,31,17,17,19,14,12,16,23,25,29,29,32,31,22,19,28,27,28,20,21,28,29,25,22,25,23,24,31,22,27,22,17,15
56,43,39,35,35,30,34,28,23,23,24,26,22,23,16,10,11,10,13,15,18,18,19,15,13,12,15,17,19,18,24,26,31,28,22,20,20,28,30,34,39,39,30,25,29,29,32,25,26,24,20,24,30,29,27,21,18,23,27,32,30,33,27,29,23,23,24,24,23,21,25,27,21,19,25,25,25,26,31,28,31,32,25,27,35,30,26,25,29,30,27,28,35,35,35,31,36,31,32,19
63,50,40,29,26,25,28,29,33,27,27,33,25,24,18,17,16,15,25,27,27,28,28,25,32,33,35,31,32,35,41,36,28,31,30,29,34,33,30,39,38,29,30,34,32,29,29,28,31,36,43,45,33,30,33,36,33,27,25,21,16,16,22,23,27,23,26,32,34,35,33,28,26,21,22,23,23,25,29,26,27,25,25,23,22,27,27,31,30,27,28,35,27,22,18,20,21,23,23,28
57,43,30,22,24,22,21,20,22,25,29,27,26,23,23,25,29,36,39,31,25,24,22,30,39,37,28,36,37,37,45,33,35,25,27,22,27,29,23,25,31,22,26,21,18,16,25,25,28,28,29,35,36,31,32,36,29,25,28,31,32,32,32,31,25,23,21,17,16,13,11,17,21,18,21,24,26,28,26,21,12,13,15,14,17,17,21,30,33,36,33,24,31,26,25,25,24,23,22,19
74,47,42,36,41,37,35,34,31,35,31,31,32,32,30,24,24,23,22,31,27,31,20,22,24,23,23,21,20,24,17,22,19,19,26,24,26,30,28,25,23,26,32,23,35,23,28,32,32,27,33,34,35,36,33,31,27,25,28,22,28,22,27,32,29,30,29,22,25,21,20,22,27,21,22,27,20,22,28,23,20,20,25,28,25,27,30,23,22,21,21,23,26,26,22,20,22,25,23,20
61,48,31,24,21,19,18,27,34,34,35,30,24,24,19,20,19,22,25,29,27,29,28,35,34,37,27,32,33,31,31,31,31,27,29,25,18,26,26,23,25,29,33,21,23,20,14,15,11,15,20,26,28,32,30,39,35,33,29,30,26,21,26,27,27,27,32,30,31,32,32,38,29,32,32,32,26,32,33,26,21,24,19,17,18,19,24,29,26,22,19,27,24,22,26,26,27,28,31,34
61,45,33,27,22,25,26,27,34,26,32,29,28,26,23,23,24,25,28,35,36,26,30,27,30,31,29,37,35,35,33,34,32,26,14,16,13,19,20,24,25,26,24,29,27,33,24,21,26,31,24,25,28,23,22,28,32,26,31,29,31,24,27,32,22,25,25,29,22,25,30,33,38,34,31,30,31,36,40,34,33,24,21,18,22,22,20,22,28,22,21,20,20,21,24,24,20,23,30,29
62,51,38,32,26,28,26,29,22,24,18,20,17,24,24,26,30,32,35,33,37,30,23,27,29,24,23,31,28,22,23,22,20,24,26,25,30,30,26,29,33,36,29,27,23,20,22,17,17,20,25,31,36,32,34,27,29,28,25,20,19,24,29,35,28,29,27,29,29,22,21,23,22,23,26,25,20,18,14,15,12,11,18,20,18,17,13,24,25,19,21,20,18,18,20,27,26,27,23,24
63,55,44,40,38,31,26,30,29,27,31,28,31,30,28,33,21,19,20,23,22,24,22,29,26,28,22,24,30,25,26,23,15,17,20,20,15,14,19,19,21,23,22,19,17,25,26,28,28,24,20,22,21,19,16,17,20,19,17,14,11,14,18,18,20,26,27,29,29,25,23,28,26,24,25,30,26,31,33,30,28,27,26,34,28,23,20,13,17,16,16,16,15,15,14,19,26,20,21,17
54,40,43,37,32,30,25,21,23,21,19,14,19,25,22,22,18,19,22,22,24,27,24,25,21,35,30,22,20,18,21,26,24,26,20,16,21,20,20,19,16,18,21,19,18,19,18,23,23,28,32,34,32,28,25,21,25,22,24,23,20,19,23,28,29,31,29,32,29,22,22,29,33,26,29,30,27,26,28,30,29,22,23,24,27,26,21,27,29,33,35,33,33,34,38,37,32,29,28,30
64,38,43,40,36,45,44,39,39,40,28,29,36,30,32,38,29,26,25,27,27,22,18,21,22,27,24,27,31,31,32,36,38,21,25,27,25,21,21,20,19,22,26,23,17,28,27,35,35,31,28,21,27,33,30,23,23,27,35,34,33,36,34,34,30,25,33,31,37,41,37,25,23,21,22,28,25,26,23,21,25,28,28,29,23,20,17,21,21,17,16,11,15,15,14,20,24,24,21,23
54,45,47,33,31,24,20,15,13,16,13,15,15,25,23,27,23,27,28,27,23,31,28,29,25,28,33,24,23,40,38,32,25,23,19,19,23,24,28,33,32,31,32,31,38,36,39,30,26,27,36,28,31,24,23,18,23,22,27,29,30,35,27,28,30,29,28,33,28,27,22,19,25,18,22,24,22,26,26,27,29,34,31,23,23,33,29,31,33,20,18,17,18,16,18,18,27,34,38,39
61,40,33,35,44,36,34,41,39,33,40,40,38,39,42,32,25,22,32,39,32,33,42,42,35,31,19,22,21,24,28,26,29,36,32,25,20,17,20,16,17,21,22,18,19,18,22,22,22,24,25,32,37,28,28,27,31,27,27,24,23,20,16,17,18,15,12,11,13,13,17,23,22,30,26,26,26,23,28,25,24,21,19,14,14,12,10,17,17,22,25,26,29,34,32,34,27,28,29,28
45,45,43,35,36,31,32,28,24,23,27,28,21,17,22,23,22,30,23,27,27,30,28,27,28,30,30,36,36,43,42,42,40,40,36,27,27,29,26,24,23,18,19,18,23,24,18,17,22,25,27,29,33,25,28,21,17,19,21,22,20,24,24,27,27,27,23,19,20,21,22,22,25,25,24,24,30,30,29,30,34,25,22,21,20,19,21,25,22,24,22,23,15,16,14,14,16,16,22,22
63,50,51,48,41,33,32,39,27,28,28,29,21,17,18,28,33,30,26,34,25,19,22,24,20,23,26,24,26,25,25,28,28,36,33,33,37,35,35,25,26,25,17,17,19,13,13,18,15,15,23,18,18,21,23,15,15,11,13,12,17,19,21,19,16,20,21,21,26,18,23,25,25,21,23,24,23,32,27,21,22,18,20,20,25,25,31,39,33,23,24,24,26,30,29,26,26,23,28,21
60,53,44,46,41,38,31,27,30,23,27,27,28,27,27,33,26,15,14,15,17,20,18,18,23,20,17,19,22,24,28,26,31,28,25,28,26,23,22,20,17,17,14,13,14,20,20,23,23,23,18,19,20,21,22,26,28,26,24,23,24,19,18,22,20,16,17,17,16,18,21,21,23,26,23,22,23,24,22,20,16,13,18,24,25,28,30,32,25,23,24,30,31,36,30,36,33,30,43,35
55,37,27,27,30,30,29,23,18,17,19,21,20,20,22,21,17,24,27,22,22,27,22,31,29,28,28,26,27,27,29,24,31,26,26,27,27,25,27,28,30,28,36,20,19,18,17,20,21,22,20,12,10,14,18,22,25,22,30,24,28,33,27,30,25,17,15,11,9,11,12,16,21,22,26,33,22,19,24,24,29,28,29,33,36,34,35,32,29,30,27,29,22,29,22,32,35,39,43,46
45,39,31,35,28,24,35,29,36,31,26,21,14,13,15,18,16,20,19,24,26,18,18,21,18,22,26,22,28,22,24,17,26,25,21,24,27,25,22,21,18,19,16,15,21,23,27,32,33,32,28,27,22,24,24,26,30,29,33,28,19,16,17,16,16,18,24,23,21,23,23,22,22,22,28,23,25,26,31,30,30,31,35,30,31,28,29,26,17,23,26,18,22,23,26,19,18,16,17,15
58,41,37,41,35,40,38,35,36,26,29,29,25,22,18,17,23,24,15,14,16,21,21,27,30,33,33,32,30,29,21,22,25,24,21,24,19,26,30,29,28,32,31,31,35,29,34,27,30,32,34,27,35,31,30,29,26,22,22,23,26,24,24,25,31,22,28,26,32,32,33,35,35,31,35,33,37,28,31,31,39,33,28,34,36,31,29,31,30,35,28,23,25,28,31,34,31,27,29,29
53,46,34,36,35,29,28,20,18,20,26,27,30,23,25,21,21,24,20,20,22,24,20,30,29,31,33,39,34,35,36,34,27,26,24,23,29,34,34,30,29,28,23,18,22,25,31,29,30,29,22,16,9,10,15,23,17,21,23,28,26,25,30,23,17,13,19,19,23,25,28,33,35,41,34,33,30,30,25,23,27,33,32,33,31,28,22,25,21,19,17,19,14,15,13,17,15,15,26,18
57,39,38,31,28,25,26,29,33,37,35,41,41,40,35,23,26,28,30,28,28,26,20,21,24,27,26,27,25,28,27,24,30,33,33,26,31,28,33,34,29,33,32,23,22,18,21,23,21,21,28,22,30,29,22,20,15,18,22,18,28,28,30,29,30,30,26,20,23,27,31,33,31,31,31,37,38,37,33,30,36,30,30,27,24,27,34,29,27,22,26,24,21,15,19,24,31,27,24,23
49,38,33,33,36,28,29,31,27,28,22,23,21,25,23,27,31,38,32,26,24,17,16,17,18,21,26,25,28,33,31,27,24,30,26,29,28,28,22,21,28,29,29,31,34,40,25,22,21,22,22,25,25,29,27,19,17,21,28,22,28,26,25,21,15,14,20,20,19,20,19,18,25,24,25,25,34,28,22,17,18,16,17,18,22,22,21,25,26,36,24,25,25,34,28,21,18,23,20,25
51,41,33,45,45,41,32,31,30,37,32,33,36,42,40,38,31,38,43,37,34,32,27,27,26,29,30,28,31,36,31,31,23,25,29,27,24,28,36,37,36,30,31,24,33,32,31,31,29,25,23,18,23,27,30,39,38,31,24,18,20,19,28,28,28,35,31,33,27,22,24,27,31,39,34,35,35,24,26,27,31,24,28,26,19,20,24,27,23,11,8,8,8,12,14,13,13,14,15,12
60,45,30,24,27,28,22,27,29,28,31,22,24,29,28,32,23,16,15,22,19,20,22,20,18,20,22,29,29,25,23,29,28,20,19,28,29,35,42,35,38,33,25,23,32,34,34,29,30,31,29,31,31,24,24,23,26,25,32,32,35,35,24,28,28,24,25,26,22,23,33,31,32,34,28,28,30,32,27,25,24,24,26,27,31,29,25,23,27,23,23,25,25,31,34,29,26,27,26,23
52,37,36,29,27,28,27,30,26,24,26,24,29,35,42,39,38,38,34,30,29,23,25,17,19,21,19,26,31,24,26,27,25,26,34,35,41,40,36,31,28,25,23,22,22,26,25,22,24,24,24,34,27,24,24,25,30,29,35,32,35,36,29,30,30,27,29,27,20,26,25,30,34,35,39,34,30,26,30,27,28,27,35,31,34,27,25,32,30,24,37,29,29,32,32,40,46,38,47,33
60,46,42,37,41,33,31,22,24,28,23,24,22,21,20,22,18,15,11,13,16,19,23,26,27,32,31,35,34,30,40,40,40,45,44,35,27,19,21,17,15,14,16,8,10,6,9,13,17,19,19,19,17,19,23,17,17,14,12,15,20,22,28,28,25,21,20,24,33,31,25,24,25,23,26,28,27,29,31,21,28,28,28,32,23,24,32,27,28,28,22,31,26,22,23,24,32,34,35,31
77,57,38,39,39,34,33,32,35,29,24,26,30,36,39,30,23,28,27,24,22,15,17,16,25,24,27,25,23,27,23,27,25,30,33,31,29,33,36,31,30,27,25,20,25,24,19,21,27,24,29,35,34,28,31,28,25,25,23,30,27,29,26,22,23,27,22,24,28,24,22,23,20,22,29,30,30,26,26,23,23,24,25,28,21,19,29,21,23,24,25,29,28,26,29,24,21,17,18,12
56,48,43,38,37,32,24,21,23,22,28,25,20,16,18,15,14,21,20,19,18,16,13,16,19,15,16,17,15,18,17,19,23,26,21,25,32,35,31,30,28,25,23,26,34,41,40,34,31,29,28,32,24,23,17,22,23,17,18,13,15,22,21,23,17,18,16,21,21,23,23,21,21,23,23,24,24,23,31,36,36,33,39,31,29,31,25,24,23,25,29,25,23,26,17,20,15,12,14,15
61,48,40,36,37,33,30,27,22,24,21,25,27,27,29,28,31,25,21,20,23,20,20,24,21,27,26,29,29,29,29,23,19,21,17,16,20,25,26,25,26,24,25,31,29,31,30,36,37,37,34,32,34,32,31,32,28,21,21,20,28,25,30,30,30,25,20,25,16,13,23,26,31,29,37,37,36,32,37,28,35,40,31,33,25,27,26,30,23,16,19,21,28,24,25,24,18,20,26,32
67,50,38,41,31,34,43,38,41,34,30,24,25,33,35,32,30,24,30,30,22,27,30,32,28,24,30,30,31,38,40,34,27,28,25,30,19,19,21,27,28,27,35,27,30,33,35,38,33,30,25,21,23,27,35,32,28,33,38,35,31,33,35,37,41,35,25,28,23,20,31,35,39,32,31,24,23,27,24,17,17,18,16,14,18,19,23,17,22,22,30,21,22,22,22,21,19,22,20,20
50,34,31,26,23,15,9,16,13,7,9,13,13,11,20,19,16,18,17,14,13,12,9,15,17,17,18,18,15,17,14,16,15,17,20,19,22,25,30,31,37,35,24,28,22,22,17,17,16,13,11,13,12,16,19,28,23,20,20,21,25,27,24,28,33,32,30,24,25,21,27,36,34,36,39,37,40,44,36,27,27,27,25,28,24,18,13,15,19,17,21,21,20,31,31,32,35,34,28,27
53,45,37,33,36,39,37,36,36,29,28,23,21,16,16,18,18,18,23,23,31,28,27,32,29,28,22,21,27,31,31,25,23,20,21,25,23,26,26,32,35,34,30,27,27,24,17,16,23,26,24,29,26,26,28,21,26,26,19,11,12,14,14,16,13,19,22,18,21,25,23,25,26,21,16,18,23,21,15,13,15,12,11,13,15,12,10,10,11,10,4,3,3,7,8,7,10,13,15,18
56,51,40,41,35,31,30,33,38,36,38,37,38,35,25,23,19,26,22,25,28,27,34,27,28,29,34,28,34,40,26,24,25,17,16,20,25,23,27,27,28,29,30,22,31,29,25,25,26,24,20,19,21,19,23,17,20,15,18,16,20,27,24,33,25,32,29,26,27,31,23,30,25,27,29,24,24,24,29,27,25,34,38,42,35,36,39,37,33,25,28,25,27,28,23,24,25,19,26,22
65,60,41,32,36,33,37,41,35,24,24,24,28,30,26,22,19,16,19,23,29,26,21,26,27,24,25,29,31,29,35,29,29,25,27,31,33,26,23,25,20,21,19,22,24,17,17,23,22,25,25,26,25,15,17,19,21,24,22,25,22,17,17,21,21,18,25,23,29,31,22,21,22,20,16,20,20,23,24,30,30,27,34,31,30,31,28,33,29,32,32,29,29,38,33,31,37,37,29,33
61,49,41,43,45,48,40,37,39,30,23,20,23,19,16,20,23,24,18,18,22,33,30,33,33,30,23,28,27,25,23,21,25,22,22,22,17,18,20,25,27,32,34,31,30,27,25,25,26,27,26,28,28,35,32,38,40,31,29,32,23,22,25,21,25,23,22,25,26,25,27,22,22,23,18,20,17,19,17,21,27,34,32,26,24,21,27,32,34,27,30,33,29,28,34,25,24,31,24,20
58,46,34,38,38,34,35,33,30,27,24,28,25,29,19,22,22,21,19,16,16,17,15,18,18,21,14,13,13,17,25,20,18,17,19,16,14,14,13,14,19,16,15,19,23,23,24,22,28,25,28,28,17,20,21,21,28,19,30,40,38,37,33,31,32,33,28,25,34,34,37,24,24,22,23,19,21,24,21,29,25,28,28,32,35,37,29,30,23,24,25,26,22,19,22,23,22,25,21,21
67,50,39,36,36,35,41,36,35,28,34,32,28,28,25,19,24,22,21,27,27,29,31,32,23,19,24,21,21,21,28,31,29,29,22,16,16,17,19,15,17,17,21,16,12,14,17,17,15,15,23,23,23,23,20,16,22,22,18,24,22,29,33,29,25,21,25,25,22,26,37,40,42,36,33,27,23,23,23,25,24,27,34,31,24,24,19,17,15,23,17,24,27,23,26,31,36,35,38,41
62,45,40,30,37,30,25,26,27,27,29,29,29,29,24,29,23,27,22,23,24,24,20,19,20,18,16,17,23,26,27,33,34,25,31,31,29,31,31,30,36,35,28,21,22,22,23,19,16,15,14,12,19,22,27,30,29,24,28,34,34,23,22,25,26,27,20,20,21,16,24,26,30,30,29,29,28,23,25,26,27,30,31,30,30,28,30,34,38,39,37,39,29,30,24,25,25,32,31,35
57,49,31,37,37,47,40,39,38,36,35,32,30,30,30,28,31,25,28,23,24,34,28,23,26,23,23,26,31,22,20,24,23,25,30,28,23,21,22,22,21,21,23,24,21,25,21,21,21,17,18,18,15,15,18,15,12,16,17,14,13,18,16,17,20,19,14,17,15,17,19,22,25,31,32,34,38,34,36,31,29,21,24,18,19,23,19,25,25,22,27,26,27,23,28,25,25,20,15,14
57,48,46,40,36,30,27,28,28,25,24,22,27,28,24,26,23,26,26,21,20,17,17,25,31,31,28,32,31,32,36,36,29,25,22,21,23,26,32,31,40,40,36,37,25,24,27,35,25,21,22,17,14,14,14,14,15,17,17,12,15,14,14,18,16,14,13,17,19,22,24,24,13,8,5,5,9,10,12,15,18,21,20,29,29,22,27,26,32,29,24,28,25,22,25,29,28,28,25,30
60,54,42,41,38,41,37,28,22,19,19,23,27,29,26,23,24,22,27,24,22,22,19,13,26,25,25,25,21,27,29,31,33,37,32,33,33,29,28,38,32,35,37,26,19,22,21,21,22,24,28,31,36,37,34,30,34,34,34,33,31,27,22,22,22,20,13,17,18,25,27,23,22,20,19,22,20,15,20,13,16,18,21,21,24,26,27,31,33,26,32,29,33,33,29,30,25,29,27,22
56,40,37,38,38,26,27,24,29,28,25,25,25,28,24,27,23,21,16,15,15,18,18,25,26,33,33,36,29,35,34,36,30,32,27,31,34,37,27,21,24,25,23,17,21,22,15,16,11,12,18,15,11,11,12,15,17,18,17,27,28,22,19,18,24,25,22,26,25,21,22,19,14,16,19,13,14,16,17,24,17,21,21,18,22,21,14,23,28,31,26,17,13,18,21,25,28,28,30,23
58,39,27,26,30,35,35,25,25,27,24,28,35,30,37,38,37,30,28,26,30,30,26,26,27,30,26,33,29,31,26,32,27,29,33,31,34,32,36,31,36,34,28,25,22,22,23,23,28,29,30,30,25,25,26,30,37,33,34,29,29,30,25,26,21,19,14,14,10,11,11,11,10,11,11,16,14,14,14,16,14,15,18,17,22,17,22,26,27,25,23,19,13,17,26,24,22,20,21,22
56,49,40,37,34,32,35,44,42,36,33,30,34,33,26,24,32,28,26,21,29,27,29,31,23,19,20,22,19,26,22,26,24,26,31,27,28,29,40,41,35,29,22,20,16,16,15,19,27,24,23,30,28,27,26,19,16,16,19,18,21,20,21,29,25,26,27,26,23,25,32,25,28,24,31,36,45,41,40,36,34,31,32,28,27,29,24,32,31,35,33,28,28,31,31,32,31,27,27,27
63,52,46,40,37,38,40,36,37,30,33,28,27,21,22,24,26,23,20,20,25,28,27,24,27,27,25,26,25,27,26,20,22,16,23,21,19,18,17,23,26,20,19,17,15,22,30,24,23,24,23,14,20,27,25,29,21,17,24,24,27,28,25,19,23,22,18,15,16,22,22,24,26,30,21,26,23,21,21,19,21,24,21,19,14,19,20,18,17,18,18,22,23,24,21,17,15,17,20,17
60,46,38,31,32,33,32,38,39,41,40,37,41,42,33,32,32,34,32,33,29,27,28,27,26,33,34,31,34,31,26,29,23,18,23,22,22,27,18,13,11,12,16,16,11,10,13,19,20,21,23,25,25,33,30,33,30,40,34,42,30,26,28,26,35,34,33,33,33,28,27,31,30,37,38,33,34,32,23,23,17,10,12,16,23,27,24,14,19,26,27,25,26,30,31,33,30,38,37,37
60,49,42,40,44,30,33,35,37,31,36,28,30,22,20,22,19,18,17,17,17,17,18,15,17,18,24,24,26,22,20,20,23,23,18,24,26,28,29,36,35,33,39,31,27,27,25,24,28,21,27,28,24,25,25,20,21,28,20,24,22,18,24,21,18,21,19,21,29,33,27,27,28,35,26,27,27,30,37,35,30,35,25,30,27,30,33,30,29,24,25,16,18,24,22,22,28,30,33,31
64,53,45,47,46,44,36,32,29,31,24,27,33,33,25,25,32,31,29,31,32,25,26,22,17,13,18,18,15,14,17,10,12,12,15,14,14,14,13,12,13,9,10,9,11,13,15,23,23,26,34,32,35,34,29,28,27,25,19,23,23,20,18,25,28,30,32,25,21,19,18,16,13,16,9,7,10,17,22,16,18,15,14,14,11,10,12,12,11,16,17,21,20,19,27,22,22,22,21,23
61,45,37,37,35,33,35,38,34,29,27,21,18,20,23,20,23,22,21,24,32,34,30,25,26,20,21,24,26,26,24,29,29,29,33,21,17,19,24,34,27,33,41,32,32,33,31,28,26,27,24,29,23,20,17,23,24,21,26,19,23,26,18,13,12,8,10,12,13,14,16,18,20,21,29,25,19,17,30,28,23,22,18,18,18,17,14,17,17,22,20,22,19,23,31,33,28,24,28,26
57,44,32,36,32,26,31,39,31,35,32,32,34,34,31,25,32,23,17,18,19,24,22,27,25,23,21,24,23,28,34,35,33,35,39,31,25,16,25,26,34,31,26,21,20,19,20,22,26,27,26,32,31,30,24,30,31,28,26,23,21,19,22,19,19,30,29,38,32,29,28,32,28,24,25,27,30,32,26,26,23,28,30,25,26,25,27,23,26,24,26,32,30,25,21,19,22,15,18,24
62,44,38,36,32,28,30,32,27,41,35,28,29,28,23,24,19,19,18,19,26,22,21,23,23,22,18,19,26,24,19,15,26,26,19,14,18,13,15,18,17,17,29,28,28,29,33,33,30,27,23,35,29,34,38,40,35,38,27,23,24,23,26,24,26,30,29,27,28,25,31,21,21,21,16,23,23,27,29,29,28,31,30,29,41,35,26,23,24,26,20,20,22,21,19,28,30,32,30,31
60,49,38,31,29,28,31,29,28,30,23,25,28,27,20,12,12,13,14,18,17,18,17,16,22,23,24,29,22,18,17,19,18,15,22,21,18,14,16,15,14,18,18,14,17,22,24,22,26,22,26,27,29,31,31,32,28,30,32,27,28,28,41,36,34,32,30,31,27,22,24,25,25,20,19,22,24,24,30,32,35,33,32,31,31,30,26,33,31,24,25,27,26,26,28,26,23,25,24,33
65,54,45,34,31,23,17,16,13,12,21,26,24,21,18,21,24,30,28,23,29,23,24,28,26,24,22,33,35,34,30,24,23,19,14,21,25,25,24,19,16,15,13,17,20,20,23,20,21,18,23,22,25,30,33,35,35,40,28,38,38,32,34,34,25,27,27,28,27,32,27,26,26,20,22,29,36,32,33,33,29,35,29,30,29,29,30,25,25,26,22,23,20,25,24,30,30,33,35,29
55,41,47,44,34,34,29,22,20,18,19,18,14,14,22,17,15,17,24,24,27,26,23,21,26,33,24,26,25,23,22,12,14,11,10,12,15,14,15,15,18,18,20,19,21,25,20,17,23,27,27,31,31,35,33,35,31,31,32,32,39,34,38,39,36,34,32,39,30,30,36,35,34,37,36,34,37,30,37,32,30,35,35,33,25,18,23,19,15,22,17,19,25,26,32,34,37,31,31,29
